index,lat,lon,ft_frozen,fw_fw_06_swe_-3,clusteringLabel
90267,68.29506,26.02959,42,0,3
90294,62.31415,45.0,33,0,1
90300,61.31143,46.93059,33,0,1
90311,59.38846,50.13976,33,0,1
90357,50.43623,60.00726,32,0,1
90410,38.82377,66.93848,1,0,0
90421,36.27017,68.01332,0,0,0
90440,31.74576,69.66077,0,0,0
90483,18.8358,73.09665,0,0,0
90495,15.61499,73.74725,0,0,0
90497,0.54072,-75.92491,0,0,0
90501,1.76498,-75.7674,0,0,0
90508,3.8755,-75.4833,0,0,0
90521,7.6949,-74.92515,0,0,0
90527,9.41708,-74.65316,0,0,0
90548,51.54878,-58.68402,21,0,1
90555,52.96372,-57.39271,26,0,1
90556,53.16371,-57.20047,26,0,1
90581,67.67395,27.867,40,0,3
90590,66.5118,32.76849,34,1,1
90613,61.98569,45.0,33,0,1
90631,58.87931,50.35582,33,0,1
90634,58.33529,51.14662,34,0,1
90683,48.64493,61.0074,16,0,2
90684,48.43394,61.16137,9,0,2
90704,44.12114,63.95228,0,0,0
90714,41.90126,65.16691,0,0,0
90715,41.67703,65.28256,0,0,0
90720,40.54979,65.84598,0,0,0
90762,30.68531,69.76389,0,0,0
90779,26.48599,71.02326,0,0,0
90842,9.62303,-74.43849,0,0,0
90867,52.83506,-57.09475,27,0,1
90876,69.13434,17.05696,47,0,3
90882,68.69061,20.55604,63,0,3
90884,68.52525,21.68906,57,0,3
90898,67.14292,29.10985,42,0,3
90931,61.9838,44.34145,33,0,1
90950,58.72948,50.03378,33,0,1
90983,52.43462,57.47511,33,0,1
90991,50.81162,58.92096,30,0,1
90993,50.40074,59.26451,32,0,1
91039,40.44773,65.60056,0,0,0
91043,39.54007,66.03751,2,0,0
91062,35.14075,67.92597,1,0,0
91109,23.6161,71.56505,0,0,0
91138,6.0836,-74.81881,0,0,0
91185,68.70526,18.62786,56,0,3
91192,68.13969,22.57413,43,0,3
91197,67.67395,25.26309,38,0,3
91200,67.3712,26.82198,37,0,1
91231,62.76713,41.95162,32,0,1
91238,61.65513,44.34894,32,0,1
91283,53.49713,56.01048,32,0,1
91287,52.70532,56.79879,33,0,1
91312,47.56637,61.0664,3,0,0
91315,46.92941,61.51207,0,0,0
91349,39.43835,65.79632,0,0,0
91373,33.86427,68.1541,0,0,0
91421,0.61257,-75.41958,0,0,0
91480,60.99889,-45.0,0,0,0
91490,68.2603,20.1363,50,0,3
91499,67.4659,25.01689,37,0,1
91519,63.93385,38.26951,35,0,1
91524,63.20159,40.17923,34,0,1
91534,61.64953,43.69805,33,0,1
91574,54.53038,54.46232,34,0,1
91600,49.33019,59.37,26,0,1
91637,41.13896,64.65382,0,0,0
91666,34.47747,67.65935,3,0,0
91698,26.72258,70.2739,0,0,0
91701,25.97282,70.48919,0,0,0
91727,3.55908,-74.84593,0,0,0
91786,68.04461,19.93253,50,0,3
91788,67.88386,21.03751,39,0,3
91792,67.53776,23.19859,35,0,1
91810,65.36215,32.95742,36,0,1
91815,63.75176,37.96206,32,0,1
91864,55.53244,52.82574,34,0,1
91867,54.96527,53.50458,34,0,1
91876,53.22959,55.41785,33,0,1
91878,52.83726,55.81939,31,0,1
91896,49.20718,59.09171,23,0,1
91941,39.23194,65.31668,0,0,0
91965,33.67222,67.71079,1,0,0
91971,32.24514,68.24193,0,0,0
92013,21.04138,71.56505,0,0,0
92021,2.27707,-74.85901,0,0,0
92023,2.87904,-74.77357,0,0,0
92038,7.29457,-74.10147,0,0,0
92057,19.65171,-71.68879,0,1,0
92062,46.15377,-61.00404,7,0,2
92065,46.78932,-60.55887,15,0,2
92068,52.1121,-56.11734,24,0,1
92076,68.38035,15.2024,0,0,0
92106,65.53505,31.32869,34,0,1
92108,65.29204,32.22875,36,0,1
92114,64.5265,34.82449,29,0,1
92116,64.12423,36.06438,0,7,0
92146,59.33363,46.80874,33,0,1
92179,53.2889,54.92001,33,0,1
92188,51.51598,56.68937,29,0,1
92199,49.2887,58.64724,25,0,1
92211,46.78932,60.55887,0,0,0
92221,44.00573,62.4027,0,0,0
92225,43.13412,62.92792,0,0,0
92237,40.47805,64.39781,0,0,0
92249,37.76148,65.72555,0,0,0
92251,37.30291,65.93437,0,0,0
92270,32.86388,67.76089,0,0,0
92288,28.5185,69.26329,0,0,0
92304,24.53657,70.44433,0,0,0
92390,67.61216,19.53665,55,0,3
92394,67.28836,21.69511,33,0,1
92424,63.93688,35.77011,32,0,1
92426,63.66366,36.57303,0,0,0
92474,55.80214,51.5198,35,0,1
92475,55.61716,51.7571,35,0,1
92493,52.17569,55.63476,30,0,1
92521,46.24732,60.59281,0,0,0
92533,43.0218,62.67611,0,0,0
92540,41.48257,63.55763,0,0,0
92559,37.19984,65.7029,0,0,0
92564,36.04771,66.21412,4,0,0
92579,32.52872,67.63261,0,0,0
92584,31.33468,68.07041,0,0,0
92641,5.38295,-74.0546,0,0,0
92684,50.05137,-57.22512,28,0,1
92707,67.15777,20.95577,36,0,1
92721,65.8193,28.00917,37,0,1
92779,57.28061,48.96465,34,0,1
92781,56.92461,49.48461,34,0,1
92790,55.28559,51.69423,35,0,1
92798,53.78138,53.49273,31,0,1
92812,51.05297,56.30993,28,0,1
92843,43.12622,62.29425,0,0,0
92868,37.55309,65.26049,0,0,0
92915,26.35773,69.46897,0,0,0
92934,20.7779,71.00026,0,0,0
92936,0.50879,-74.60445,0,0,0
92955,6.17459,-73.75329,0,0,0
93001,50.72117,-56.21692,33,0,1
93089,56.77134,49.18491,34,0,1
93109,53.06692,53.84181,32,0,1
93173,38.12926,64.70286,1,0,0
93179,36.76182,65.34784,0,0,0
93218,27.4998,68.88449,0,0,0
93228,25.01719,69.64042,0,0,0
93231,24.26338,69.85719,0,0,0
93243,0.42408,-74.45019,0,0,0
93248,1.94335,-74.23282,0,0,0
93279,10.93146,-72.74104,0,0,0
93343,63.23702,35.31121,0,0,0
93361,60.62424,41.85504,31,0,1
93396,54.62143,51.57192,34,0,1
93403,53.30745,53.1301,32,0,1
93417,50.58756,55.93909,31,0,1
93439,44.1879,60.97352,0,0,0
93453,41.14779,62.82544,0,0,0
93490,32.70405,66.8014,0,0,0
93504,29.35615,68.03275,0,0,0
93505,29.11374,68.11597,0,0,0
93511,27.64989,68.60293,0,0,0
93534,21.1141,70.49363,0,0,0
93580,19.20732,-70.76505,0,0,0
93585,48.2438,-57.62583,23,0,1
93633,63.94495,32.16439,31,0,1
93652,61.35858,39.51384,32,0,1
93665,59.34233,43.79395,31,0,1
93683,56.28487,48.85064,34,0,1
93699,53.35349,52.62815,32,0,1
93705,52.2097,53.89586,31,0,1
93770,36.77788,64.78548,0,0,0
93793,31.41779,67.04342,0,0,0
93832,0.25201,-74.14238,0,0,0
93847,4.74763,-73.46017,0,0,0
93848,5.04095,-73.41266,0,0,0
93852,6.20671,-73.21991,0,0,0
93880,47.91059,-57.52881,22,0,1
93882,48.31711,-57.18863,0,0,0
93894,65.87458,-22.70284,20,0,1
93900,66.86706,15.94539,56,0,3
93932,63.37523,33.14699,0,0,0
93954,59.8091,42.24457,31,0,1
93999,51.87658,53.82038,31,0,1
94019,47.91059,57.52881,13,0,2
94100,27.70047,68.11766,0,0,0
94147,6.98529,-72.90977,0,0,0
94167,18.76225,-70.46335,0,0,0
94170,19.54391,-70.26731,0,0,0
94191,66.51626,16.85839,52,0,3
94216,63.55192,31.63978,29,0,1
94229,61.71497,37.14668,29,0,1
94244,59.47915,42.27369,31,0,1
94277,53.62256,51.39658,35,0,1
94280,53.06323,52.0626,32,0,1
94288,51.54307,53.74616,28,0,1
94289,51.35024,53.94758,28,0,1
94316,45.93016,58.72709,0,0,0
94330,41.02306,61.9755,0,0,0
94333,40.36504,62.35402,0,0,0
94346,37.46756,63.89057,1,0,0
94363,33.56731,65.67442,0,0,0
94382,29.05893,67.41433,0,0,0
94387,27.84582,67.83365,0,0,0
94422,3.98262,-73.23744,0,0,0
94446,10.85604,-72.01266,0,0,0
94450,12.23888,-71.7354,0,0,0
94551,55.63994,48.2397,34,0,1
94555,54.92975,49.23639,0,0,0
94566,52.91662,51.78305,33,0,1
94598,46.62893,57.83294,6,0,2
94617,40.46872,61.99082,0,0,0
94623,39.14554,62.73053,0,0,0
94631,37.35645,63.66231,1,0,0
94662,30.15868,66.77173,0,0,0
94665,29.43963,67.03622,0,0,0
94695,1.20424,-73.50136,0,0,0
94721,8.80265,-72.22233,0,0,0
94723,9.36673,-72.11595,0,0,0
94909,39.47282,62.25376,0,0,0
94947,30.76992,66.29226,0,0,0
94954,29.09698,66.91822,0,0,0
94955,28.85619,67.0051,0,0,0
94986,2.6162,-73.11321,0,0,0
94989,3.50753,-72.96984,0,0,0
95008,8.99387,-72.00409,0,0,0
95029,64.93374,-22.38013,3,4,0
95035,65.42819,-19.44003,9,0,2
95072,63.19274,30.04643,0,0,0
95103,58.17009,42.96496,31,0,1
95123,54.79645,48.42837,34,0,1
95154,48.78271,55.24408,15,0,2
95190,40.01497,61.64504,0,0,0
95191,39.79587,61.77122,0,0,0
95202,37.35589,63.0939,1,0,0
95207,36.22892,63.65789,1,0,0
95218,33.7106,64.82431,0,0,0
95236,29.47375,66.5371,0,0,0
95255,24.84163,68.12085,0,0,0
95273,4.00663,-72.71499,0,0,0
95276,4.88604,-72.56643,0,0,0
95299,48.05039,-55.52391,17,0,2
95313,65.21046,-19.26526,11,0,2
95333,65.43032,17.76485,24,0,1
95353,63.10634,29.38415,26,0,1
95361,62.14948,32.6508,29,0,1
95503,34.06265,64.40233,0,0,0
95507,33.13832,64.81148,0,0,0
95510,32.4404,65.11039,0,0,0
95531,27.44132,67.02945,0,0,0
95559,3.91461,-72.55731,0,0,0
95564,5.37627,-72.30636,0,0,0
95616,65.3462,16.5981,0,0,0
95625,64.67539,21.03751,19,0,2
95670,58.45037,41.18592,31,0,1
95675,57.66661,42.70939,31,0,1
95698,53.77237,48.84818,0,1,0
95741,45.49194,57.30053,0,0,0
95749,43.41675,58.84069,5,0,0
95783,36.00275,63.21287,1,0,0
95814,28.78533,66.30724,0,0,0
95820,27.33793,66.82987,0,0,0
95831,24.64045,67.73341,0,0,0
95832,24.39236,67.81225,0,0,0
95859,7.2977,-71.78085,0,0,0
95972,56.52612,44.16968,30,0,1
95977,55.69498,45.54051,31,0,1
96020,47.77514,55.00798,7,0,2
96027,46.37572,56.2258,0,0,0
96070,37.23325,62.30052,1,0,0
96074,36.33841,62.76485,1,0,0
96105,29.15791,65.9245,0,0,0
96107,28.67963,66.10483,0,0,0
96140,4.02175,-72.19235,0,0,0
96158,9.1825,-71.23514,0,2,0
96165,18.87001,-68.99032,0,0,0
96194,65.25705,13.27064,31,0,1
96203,64.70028,17.78388,23,0,1
96223,62.49797,28.68614,0,0,0
96254,58.24838,40.33314,30,0,1
96276,54.68045,46.57655,32,0,1
96277,54.50822,46.83075,32,0,1
96286,52.92324,49.01417,30,0,1
96342,41.89709,59.22596,0,0,0
96346,41.04481,59.78272,0,0,0
96368,36.22233,62.54326,1,0,0
96371,35.54742,62.88404,1,0,0
96388,31.64568,64.67582,0,0,0
96394,30.23719,65.25646,0,0,0
96449,8.52497,-71.18272,0,0,0
96455,10.20243,-70.84264,0,0,0
96475,64.80633,-15.16446,0,0,0
96502,63.03094,25.48412,0,0,0
96511,62.06984,29.28142,26,0,1
96525,59.66391,36.43911,29,0,1
96535,58.21974,39.75286,30,0,1
96541,57.30195,41.60028,31,0,1
96550,55.85978,44.18542,31,0,1
96579,50.75691,51.18293,25,0,1
96585,49.62642,52.41149,35,0,1
96621,42.40315,58.55719,1,0,0
96644,37.44074,61.61303,0,0,0
96661,33.61416,63.54164,0,0,0
96672,31.06767,64.66472,0,0,0
96675,30.36354,64.95572,0,0,0
96713,4.41662,-71.77492,0,0,0
96733,10.10557,-70.67682,0,0,0
96744,63.96717,-19.38451,5,0,0
96754,64.75429,13.53585,0,0,0
96761,64.32821,16.99082,21,0,1
96771,63.20454,23.51796,22,0,1
96773,63.01627,24.40397,25,5,1
96791,60.28161,34.05577,28,0,1
96807,57.58709,40.42608,30,0,1
96811,56.97014,41.63354,31,0,1
96823,55.02866,45.0,31,0,1
96835,52.96445,48.01278,29,0,1
96868,46.76342,54.7824,8,0,2
96879,44.55082,56.63363,0,0,0
96884,43.52369,57.41925,0,0,0
96887,42.9012,57.875,0,0,0
96889,42.48367,58.17255,0,0,0
96904,39.28922,60.25512,0,0,0
96917,36.43371,61.86865,1,0,0
96926,34.41079,62.89444,0,0,0
96935,32.35059,63.85315,0,0,0
96986,6.05684,-71.29856,0,0,0
96995,8.61243,-70.7997,0,0,0
97049,62.51238,25.50414,25,3,1
97074,58.00567,38.9153,29,0,1
97082,56.79401,41.37146,31,0,1
97083,56.63805,41.66615,31,0,1
97119,50.45504,50.66371,22,0,1
97153,43.80262,56.86773,0,0,0
97155,43.39111,57.17918,0,0,0
97175,39.16499,60.02711,0,0,0
97221,28.72412,65.11672,0,0,0
97247,3.63773,-71.56505,0,0,0
97250,4.51404,-71.4075,0,0,0
97254,5.67167,-71.19335,0,0,0
97271,10.46253,-70.22764,0,0,0
97277,47.26555,-53.56321,13,0,2
97278,47.46,-53.37867,12,0,2
97354,55.5105,43.11772,29,0,1
97374,52.11499,48.19345,30,0,1
97386,49.93203,50.82634,25,0,1
97430,41.17371,58.42823,0,0,0
97500,0.26398,-71.96924,0,0,0
97504,1.46685,-71.76931,0,0,0
97509,2.95142,-71.51329,0,0,0
97513,4.12445,-71.30343,0,0,0
97517,5.28496,-71.08892,0,0,0
97541,47.31524,-53.1301,9,0,2
97554,63.72871,16.08165,20,2,1
97574,61.5805,27.18111,25,0,1
97607,56.59291,40.55875,31,0,1
97649,49.40783,50.98495,29,0,1
97656,48.08489,52.37377,26,0,1
97659,47.50857,52.94347,26,0,1
97668,45.74746,54.56668,15,0,2
97672,44.94985,55.24902,0,0,0
97683,42.7114,57.01148,0,0,0
97721,33.83223,62.36412,0,0,0
97728,32.23623,63.12186,0,0,0
97743,28.73878,64.62225,0,0,0
97823,62.16847,23.62937,22,0,1
97869,56.26091,40.60129,31,0,1
97889,53.0116,46.00508,29,0,1
97896,51.79548,47.67997,29,0,1
97908,49.6271,50.31989,25,0,1
97912,48.88242,51.13968,23,0,1
97929,45.60592,54.32359,0,0,0
97932,45.01004,54.83904,0,0,0
97955,39.85592,58.6713,0,0,0
97961,38.57148,59.48177,0,0,0
97989,32.34849,62.80765,0,0,0
98005,28.62606,64.4227,0,0,0
98016,25.99601,65.43283,0,0,0
98035,4.79658,-70.82782,0,0,0
98076,62.94501,18.13018,15,0,2
98080,62.13714,22.58385,22,0,1
98114,58.11632,35.96703,28,0,1
98132,55.46354,41.5074,31,0,1
98145,53.35349,45.0,30,0,1
98180,47.023,52.63777,0,0,0
98183,46.05271,53.55183,28,0,1
98189,44.6698,54.76835,0,0,0
98257,29.92098,63.63633,0,0,0
98262,28.7484,64.12761,0,0,0
98368,58.06263,35.39479,29,0,1
98369,57.92624,35.72739,29,0,1
98415,50.58756,48.31094,26,0,1
98440,45.12306,54.01605,0,3,0
98450,43.12136,55.6812,0,0,0
98469,39.17071,58.49573,0,0,0
98478,37.23548,59.68878,0,0,0
98497,33.02083,61.95531,0,0,0
98509,30.27004,63.23249,0,0,0
98535,1.66205,-71.05349,0,0,0
98545,4.59367,-70.51387,0,0,0
98562,9.40314,-69.52554,0,0,0
98631,56.31764,38.65981,30,0,1
98653,52.84901,44.7498,29,0,1
98673,49.34585,49.36351,1,0,0
98674,49.16307,49.57392,1,0,0
98675,48.97962,49.78253,6,0,2
98691,44.97931,53.77781,0,0,0
98695,44.18728,54.46232,0,0,0
98707,41.75783,56.38643,0,0,0
98710,41.13837,56.83903,0,0,0
98714,40.30511,57.42594,0,0,0
98723,38.40038,58.68092,0,0,0
98741,34.47047,60.94539,0,0,0
98745,33.57582,61.40857,0,0,0
98758,30.6152,62.82436,0,0,0
98766,28.75295,63.63286,0,0,0
98789,2.44751,-70.7407,0,0,0
98793,3.61995,-70.52342,0,0,0
98821,18.0896,-67.12909,0,0,0
98827,63.22127,9.7824,0,0,0
98851,60.93949,24.55549,23,0,1
98899,53.98678,42.42085,29,0,1
98908,52.51252,44.75197,29,0,1
98909,52.34451,45.0,30,0,1
98912,51.83566,45.73139,27,0,1
98971,38.90807,58.05003,0,0,0
98979,37.19594,59.12319,0,0,0
98983,36.32795,59.63573,0,0,0
98985,35.891,59.88627,0,0,0
98988,35.23191,60.25512,0,0,0
99004,31.64308,62.09071,0,0,0
99008,30.72657,62.51748,0,0,0
99045,4.38727,-70.20112,0,0,0
99047,4.96393,-70.08814,0,0,0
99131,56.09359,37.87498,29,0,1
99137,55.20702,39.66076,30,0,1
99173,49.21193,48.66193,4,0,0
99182,47.55914,50.5134,1,0,0
99189,44.49297,53.47981,0,0,0
99220,38.13828,58.24052,0,0,0
99237,34.44305,60.4051,0,0,0
99238,34.22125,60.52411,0,0,0
99265,28.04914,63.43495,0,0,0
99269,27.10454,63.82142,0,0,0
99323,62.76422,9.61972,38,0,3
99332,62.33993,13.80751,20,0,1
99339,61.90836,16.96614,13,0,2
99384,54.72266,39.99607,30,0,1
99407,50.98882,45.95484,26,0,1
99408,50.81653,46.18854,0,0,0
99425,47.7758,49.8739,1,0,0
99470,37.15086,58.55842,0,0,0
99471,36.93584,58.69005,0,0,0
99483,34.31677,60.19525,0,0,0
99491,32.53136,61.12757,0,0,0
99502,30.02542,62.32548,0,0,0
99557,10.35703,-68.55811,0,0,0
99567,62.53545,9.54038,38,0,3
99579,61.94135,15.05122,16,9,2
99580,61.88012,15.49927,17,9,2
99603,58.11884,31.52684,0,0,0
99610,57.2306,33.91171,28,0,1
99640,52.81965,42.74936,29,0,1
99641,52.65777,43.00791,29,0,1
99669,47.80352,49.43266,1,0,0
99703,39.76297,56.53086,0,0,0
99756,27.34193,63.24105,0,0,0
99764,25.44076,64.00128,0,0,0
99792,8.04276,-68.90078,0,0,0
99796,9.15151,-68.65049,0,0,0
99826,61.46331,16.69924,13,0,2
99827,61.39561,17.13627,0,0,0
99829,60.54117,21.80141,14,1,2
99848,58.16,30.61139,29,0,1
99863,56.23218,35.6279,28,0,1
99888,52.48338,42.76882,29,0,1
99895,51.33107,44.51853,24,0,1
99899,50.65467,45.4735,22,0,1
99923,44.82779,52.07353,4,0,0
99942,41.06304,55.25321,0,0,0
99970,35.1581,59.16216,0,0,0
99977,33.61948,60.01836,0,0,0
100008,26.51423,63.33914,0,0,0
100017,1.33066,-70.08579,0,0,0
100037,7.09611,-68.92582,0,0,0
100047,9.86736,-68.29614,0,0,0
100049,10.41338,-68.16588,0,0,0
100070,61.71591,13.02919,20,0,1
100074,61.4921,14.81346,16,0,2
100153,49.62642,46.38592,19,0,2
100154,49.45215,46.6103,20,0,1
100173,44.4849,52.02279,0,0,0
100198,39.48661,56.09013,0,0,0
100207,37.60345,57.37215,0,0,0
100280,5.29075,-69.13065,0,0,0
100289,7.82604,-68.58077,0,0,0
100307,61.88483,8.852,38,0,3
100376,52.60954,41.51672,30,0,1
100383,51.48392,43.30821,27,0,1
100404,47.87091,48.10602,0,0,0
100414,44.71722,51.43164,0,0,0
100440,38.93314,56.16488,0,0,0
100447,37.46756,57.15765,0,0,0
100453,36.191,57.96821,0,0,0
100462,34.24163,59.11892,0,0,0
100482,29.76402,61.42539,0,0,0
100487,28.61343,61.95349,0,0,0
100602,55.51912,35.27242,28,0,1
100617,53.35721,39.66784,29,0,1
100620,52.89824,40.48601,28,0,1
100637,50.14747,44.76614,23,0,1
100662,43.7977,51.92345,0,0,0
100663,43.60447,52.09992,0,0,0
100726,28.72058,61.6543,0,0,0
100741,0.11187,-69.79878,0,0,0
100748,2.18299,-69.4059,0,0,0
100749,2.47548,-69.34858,0,0,0
100758,5.07167,-68.81865,0,0,0
100777,10.35387,-67.61029,0,0,0
100806,60.3676,17.4592,8,1,2
100809,60.15037,18.71173,0,3,0
100810,59.13942,23.53234,0,19,0
100824,57.57965,29.09382,26,0,1
100892,47.3676,47.85145,0,0,0
100900,44.41097,50.9767,13,5,2
100917,39.67995,54.98626,0,0,0
100918,39.47569,55.1378,0,0,0
100949,32.88078,59.31928,0,0,0
100966,29.05538,61.24763,0,0,0
100975,26.9711,62.1812,0,0,0
100988,1.48504,-69.36834,0,0,0
100995,3.52664,-68.96248,0,0,0
101044,60.47181,15.21632,12,0,2
101071,57.02796,29.94194,26,0,1
101089,54.72266,35.75388,25,0,1
101112,51.28141,42.11358,27,0,1
101128,48.61272,45.90222,10,0,2
101178,35.57141,57.4721,0,0,0
101179,35.35742,57.60415,0,0,0
101181,34.92789,57.8654,0,0,0
101195,31.86369,59.59327,0,0,0
101212,28.00895,61.47688,0,0,0
101255,9.03833,-67.55375,0,0,0
101261,61.18512,4.98936,0,4,0
101319,56.10155,31.75948,26,0,1
101321,55.85109,32.4123,25,0,1
101361,49.9658,43.60282,27,0,1
101366,49.1285,44.77173,0,0,0
101397,38.57545,55.15696,0,0,0
101400,37.95695,55.59733,0,0,0
101418,34.14513,58.04563,0,0,0
